@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
1261,'2018/07/15 14:41:59:316',14,-4214111,-4345439,-4542816,-4871524,-5331817,-5857901,-6252400,-6647413,-6779000,-7174016,-4740452,-5398124,-5792624,-6187125,-6713467,-7173503,-7633795,-7042171,-7108220,-7175043,-7042432,-9870760,-13093326,-14935013,-15264492,-14606308,-14079708,-12698826,-7568770,-7503491,-7765381,-10527661,-12304070,-15724528,-16119543,-15987957,-15001579,-15001320,-9081750,-7832457,-7831176,-10725039,-11843778,-15724528,-16119285,-16316664,-16382458,-15856114,-10727090,-9150115,-7107454,-10067365,-11910855,-8691367,-10664635,-13688283,-16316665,-16119286,-14212832,-13226966,-6910846,-9672865,-11581892,-7836836,-6983325,-9087665,-11518400,-9940913,-10137268,-14475491,-8949913,-6055540,-10002605,-12831959,-11846863,-9216947,-10268599,-13687257,-13424087,-11386306,-9607587,-5726834,-8620438,-7174285,-8424346,-10463410,-14803943,-15067114,-7507870,-6062737,-10725812,-7700111,-7634064,-6779531,-9542573,-12239308,-14409446,-14869995,-12964828,-12045011,0
1262,'2018/07/15 14:41:59:349',14,-4148317,-4279645,-4476767,-4805730,-5266023,-5791852,-6186606,-6581362,-6713206,-7108222,-4608866,-5266794,-5661295,-6121331,-6647674,-7107710,-7568258,-6976377,-7042682,-7175041,-6911102,-9804967,-12961997,-14869220,-15198699,-14540771,-14014171,-12698826,-7502976,-7437696,-7765380,-10396074,-12172741,-15658735,-16119286,-15987957,-15001322,-15001320,-9081493,-7766663,-7699846,-10659245,-11777729,-15658735,-16053492,-16316664,-16382458,-15856114,-10661296,-9084322,-7041660,-10001315,-11910598,-8428195,-10533048,-13359831,-16316664,-16119286,-14212832,-13161172,-6910589,-9541535,-11844549,-8691371,-6917531,-9021615,-11386814,-9874864,-10005939,-14409954,-8884376,-5990003,-9871276,-12700629,-12043983,-9085361,-10202806,-13621464,-13424086,-11320513,-9542050,-5661040,-8554644,-7174027,-8358553,-10397616,-14738150,-15001576,-7442077,-5996944,-10660019,-7699853,-7634063,-6713737,-9476779,-12173514,-14343653,-14804202,-12899035,-11979217,0
1263,'2018/07/15 14:41:59:383',14,-4148317,-4279645,-4476767,-4805730,-5266023,-5791852,-6186606,-6581362,-6713206,-7108222,-4608866,-5266794,-5661295,-6121331,-6647674,-7107710,-7568258,-6976377,-7042682,-7175041,-6911102,-9804967,-12961997,-14869220,-15198699,-14540771,-14014171,-12698826,-7502976,-7437696,-7765380,-10396074,-12172741,-15658735,-16119286,-15987957,-15001322,-15001320,-9081493,-7766663,-7699846,-10659245,-11777729,-15658735,-16053492,-16316664,-16382458,-15856114,-10661296,-9084322,-7041660,-10001315,-11910598,-8428195,-10533048,-13359831,-16316664,-16119286,-14212832,-13161172,-6910589,-9541535,-11844549,-8691371,-6917531,-9021615,-11386814,-9874864,-10005939,-14409954,-8884376,-5990003,-9871276,-12700629,-12043983,-9085361,-10202806,-13621464,-13424086,-11320513,-9542050,-5661040,-8554644,-7174027,-8358553,-10397616,-14738150,-15001576,-7442077,-5996944,-10660019,-7699853,-7634063,-6713737,-9476779,-12173514,-14343653,-14804202,-12899035,-11979217,0
1264,'2018/07/15 14:41:59:417',14,-4148317,-4279645,-4477023,-4805730,-5266023,-5792107,-6186606,-6581618,-6713461,-7108221,-4674658,-5332330,-5661294,-6121331,-6647673,-7107709,-7568257,-6976632,-7042682,-7175040,-6911101,-9804966,-12961741,-14869220,-15198699,-14540771,-14014171,-12699082,-7503232,-7437696,-7765637,-10330281,-12172485,-15658735,-16119286,-16053494,-15001323,-15001320,-9081492,-7766918,-7699846,-10659501,-11712193,-15658735,-16053492,-16316664,-16382458,-15856115,-10661296,-9084321,-7041660,-10001571,-11976390,-8296865,-10467255,-13228246,-16316664,-16119286,-14278368,-13161172,-6976381,-9607071,-12041671,-9282993,-6983580,-8956078,-11321278,-9874864,-10005938,-14409697,-8950168,-5990002,-9871275,-12700628,-12175312,-9085361,-10202806,-13621464,-13358293,-11320512,-9607586,-5661040,-8554644,-7174027,-8358552,-10397616,-14738150,-14936040,-7376284,-5996943,-10660018,-7700109,-7699856,-6779529,-9411243,-12173514,-14343652,-14804201,-12898778,-11913425,0
1265,'2018/07/15 14:41:59:451',14,-4148317,-4279645,-4477023,-4805730,-5266023,-5792107,-6186606,-6581618,-6713461,-7108221,-4674658,-5332330,-5661294,-6121331,-6647673,-7107709,-7568257,-6976632,-7042682,-7175040,-6911101,-9804966,-12961741,-14869220,-15198699,-14540771,-14014171,-12699082,-7503232,-7437696,-7765637,-10330281,-12172485,-15658735,-16119286,-16053494,-15001323,-15001320,-9081492,-7766918,-7699846,-10659501,-11712193,-15658735,-16053492,-16316664,-16382458,-15856115,-10661296,-9084321,-7041660,-10001571,-11976390,-8296865,-10467255,-13228246,-16316664,-16119286,-14278368,-13161172,-6976381,-9607071,-12041671,-9282993,-6983580,-8956078,-11321278,-9874864,-10005938,-14409697,-8950168,-5990002,-9871275,-12700628,-12175312,-9085361,-10202806,-13621464,-13358293,-11320512,-9607586,-5661040,-8554644,-7174027,-8358552,-10397616,-14738150,-14936040,-7376284,-5996943,-10660018,-7700109,-7699856,-6779529,-9411243,-12173514,-14343652,-14804201,-12898778,-11913425,0
1266,'2018/07/15 14:41:59:483',14,-3753557,-3884885,-4082263,-4410971,-4871520,-5397604,-5792103,-6187115,-6318702,-6779254,-4279898,-4937571,-5332327,-5726828,-6318706,-6713207,-7239291,-6581873,-6713714,-6780537,-6582135,-9476256,-12764617,-14737633,-15001576,-14343391,-13816791,-12370116,-7174009,-7108729,-7370877,-10133156,-11975361,-15592941,-16053492,-15922163,-14804456,-14803940,-8686989,-7372159,-7370879,-10395814,-11514813,-15527404,-15922161,-16185334,-16316665,-15658991,-10332586,-8755611,-6647158,-9672605,-11713217,-7902363,-10204339,-13031122,-16185334,-15987700,-14015452,-12898256,-6516086,-9278361,-11712962,-9020076,-6654871,-8627369,-11058361,-9546410,-9743021,-14278366,-8621202,-5661036,-9608103,-12503248,-11846859,-8690858,-9939889,-13358548,-13161169,-11123388,-9278620,-5266537,-8225677,-6845060,-8029586,-10134442,-14606562,-14738660,-6784659,-5602183,-10396845,-7371142,-7239560,-6384771,-9148069,-11976133,-14212320,-14607078,-12504532,-11584970,0
1267,'2018/07/15 14:41:59:517',14,-3753557,-3884885,-4082263,-4410971,-4871520,-5397604,-5792103,-6187115,-6318702,-6779254,-4279898,-4937571,-5332327,-5726828,-6318706,-6713207,-7239291,-6581873,-6713714,-6780537,-6582135,-9476256,-12764617,-14737633,-15001576,-14343391,-13816791,-12370116,-7174009,-7108729,-7370877,-10133156,-11975361,-15592941,-16053492,-15922163,-14804456,-14803940,-8686989,-7372159,-7370879,-10395814,-11514813,-15527404,-15922161,-16185334,-16316665,-15658991,-10332586,-8755611,-6647158,-9672605,-11713217,-7902363,-10204339,-13031122,-16185334,-15987700,-14015452,-12898256,-6516086,-9278361,-11712962,-9020076,-6654871,-8627369,-11058361,-9546410,-9743021,-14278366,-8621202,-5661036,-9608103,-12503248,-11846859,-8690858,-9939889,-13358548,-13161169,-11123388,-9278620,-5266537,-8225677,-6845060,-8029586,-10134442,-14606562,-14738660,-6784659,-5602183,-10396845,-7371142,-7239560,-6384771,-9148069,-11976133,-14212320,-14607078,-12504532,-11584970,0
1268,'2018/07/15 14:41:59:551',14,-3687764,-3819093,-4016470,-4345178,-4805727,-5331811,-5726309,-6186858,-6252909,-6713460,-4214105,-4871778,-5266534,-5661035,-6252913,-6713206,-7173754,-6581872,-6647922,-6714744,-6516342,-9410463,-12764360,-14737632,-15001319,-14277854,-13816790,-12370115,-7108216,-7042936,-7305084,-10133156,-11909568,-15527404,-16053492,-15856371,-14804199,-14738403,-8621196,-7306622,-7305343,-10395814,-11449020,-15527147,-15922161,-16185077,-16316665,-15658991,-10332329,-8689818,-6581365,-9672605,-11647680,-7836571,-10269874,-13031121,-16185334,-15987700,-14015452,-12898255,-6450293,-9278360,-11712961,-8888491,-6654614,-8561576,-10992824,-9480617,-9677228,-14212573,-8555409,-5595243,-9542566,-12437711,-11781066,-8625065,-9808303,-13292755,-13095376,-11057595,-9212827,-5266280,-8159885,-6779523,-8029329,-10068905,-14541026,-14738660,-6850451,-5536646,-10331052,-7305349,-7173767,-6318977,-9082276,-11910339,-14146527,-14606820,-12504531,-11519177,0
1269,'2018/07/15 14:41:59:584',14,-3687764,-3819093,-4016470,-4345178,-4805727,-5331811,-5726309,-6186858,-6252909,-6713460,-4214105,-4871778,-5266534,-5661035,-6252913,-6713206,-7173754,-6581872,-6647922,-6714744,-6516342,-9410463,-12764360,-14737632,-15001319,-14277854,-13816790,-12370115,-7108216,-7042936,-7305084,-10133156,-11909568,-15527404,-16053492,-15856371,-14804199,-14738403,-8621196,-7306622,-7305343,-10395814,-11449020,-15527147,-15922161,-16185077,-16316665,-15658991,-10332329,-8689818,-6581365,-9672605,-11647680,-7836571,-10269874,-13031121,-16185334,-15987700,-14015452,-12898255,-6450293,-9278360,-11712961,-8888491,-6654614,-8561576,-10992824,-9480617,-9677228,-14212573,-8555409,-5595243,-9542566,-12437711,-11781066,-8625065,-9808303,-13292755,-13095376,-11057595,-9212827,-5266280,-8159885,-6779523,-8029329,-10068905,-14541026,-14738660,-6850451,-5536646,-10331052,-7305349,-7173767,-6318977,-9082276,-11910339,-14146527,-14606820,-12504531,-11519177,0
1270,'2018/07/15 14:41:59:618',14,-3688020,-3819093,-4016470,-4345178,-4871263,-5331811,-5791845,-6186858,-6318700,-6713716,-4214105,-4872034,-5266534,-5726827,-6252914,-6713205,-7173754,-6581872,-6647921,-6714744,-6647927,-9476256,-12764617,-14737632,-14935783,-14277854,-13816790,-12370115,-7108472,-7042936,-7370876,-10264485,-11975361,-15592940,-16053492,-15856371,-14804455,-14803939,-8621196,-7306622,-7436671,-10461607,-11449276,-15527148,-15921905,-16185078,-16316665,-15658735,-10332329,-8689818,-6647157,-9738398,-11647680,-7902106,-10269874,-13096658,-16185078,-15987700,-14015452,-12898255,-6450293,-9344153,-11712961,-8954284,-6654871,-8627112,-10992568,-9414824,-9677228,-14212574,-8555152,-5660779,-9608102,-12437711,-11846602,-8690858,-9874352,-13358804,-13095376,-10926266,-9212827,-5266280,-8160141,-6779523,-8029585,-10134441,-14541026,-14738660,-6981780,-5602183,-10331307,-7305349,-7173767,-6319233,-9082276,-11844803,-14080991,-14541284,-12570324,-11584969,0
1271,'2018/07/15 14:41:59:651',14,-3688020,-3819093,-4016470,-4345178,-4871263,-5331811,-5791845,-6186858,-6318700,-6713716,-4214105,-4872034,-5266534,-5726827,-6252914,-6713205,-7173754,-6581872,-6647921,-6714744,-6647927,-9476256,-12764617,-14737632,-14935783,-14277854,-13816790,-12370115,-7108472,-7042936,-7370876,-10264485,-11975361,-15592940,-16053492,-15856371,-14804455,-14803939,-8621196,-7306622,-7436671,-10461607,-11449276,-15527148,-15921905,-16185078,-16316665,-15658735,-10332329,-8689818,-6647157,-9738398,-11647680,-7902106,-10269874,-13096658,-16185078,-15987700,-14015452,-12898255,-6450293,-9344153,-11712961,-8954284,-6654871,-8627112,-10992568,-9414824,-9677228,-14212574,-8555152,-5660779,-9608102,-12437711,-11846602,-8690858,-9874352,-13358804,-13095376,-10926266,-9212827,-5266280,-8160141,-6779523,-8029585,-10134441,-14541026,-14738660,-6981780,-5602183,-10331307,-7305349,-7173767,-6319233,-9082276,-11844803,-14080991,-14541284,-12570324,-11584969,0
1272,'2018/07/15 14:41:59:685',14,-3358799,-3490128,-3687505,-4016213,-4542043,-5002847,-5463137,-5857893,-5989737,-6450288,-3885140,-4542813,-4937570,-5397863,-5923950,-6384241,-6910326,-6252908,-6318958,-6451316,-6187377,-9147292,-12501189,-14540254,-14804197,-14146269,-13619155,-12304066,-6845044,-6779764,-7107704,-9804191,-11646396,-15395561,-15921906,-15790321,-14672613,-14738146,-8423817,-7043194,-6976378,-10132642,-11185848,-15330024,-15790317,-16053747,-16250615,-15658735,-10069414,-8426647,-6252400,-9343640,-11515838,-7507606,-9941166,-12767950,-16053492,-15921907,-13949659,-12766670,-6187121,-8949397,-11449790,-8822699,-6457236,-8364197,-10598067,-9151653,-9414058,-14015196,-8357774,-5266022,-9213602,-12240077,-11649224,-8559016,-9742510,-13358292,-12897742,-10531509,-8949912,-4937316,-7896713,-6450303,-7700621,-9871270,-14409184,-14672611,-6718610,-5404805,-10133417,-6976641,-6976389,-6055806,-8818849,-11647426,-13948894,-14409443,-12438484,-11453129,0
1273,'2018/07/15 14:41:59:718',14,-3358799,-3490128,-3687505,-4016213,-4542043,-5002847,-5463137,-5857893,-5989737,-6450288,-3885140,-4542813,-4937570,-5397863,-5923950,-6384241,-6910326,-6252908,-6318958,-6451316,-6187377,-9147292,-12501189,-14540254,-14804197,-14146269,-13619155,-12304066,-6845044,-6779764,-7107704,-9804191,-11646396,-15395561,-15921906,-15790321,-14672613,-14738146,-8423817,-7043194,-6976378,-10132642,-11185848,-15330024,-15790317,-16053747,-16250615,-15658735,-10069414,-8426647,-6252400,-9343640,-11515838,-7507606,-9941166,-12767950,-16053492,-15921907,-13949659,-12766670,-6187121,-8949397,-11449790,-8822699,-6457236,-8364197,-10598067,-9151653,-9414058,-14015196,-8357774,-5266022,-9213602,-12240077,-11649224,-8559016,-9742510,-13358292,-12897742,-10531509,-8949912,-4937316,-7896713,-6450303,-7700621,-9871270,-14409184,-14672611,-6718610,-5404805,-10133417,-6976641,-6976389,-6055806,-8818849,-11647426,-13948894,-14409443,-12438484,-11453129,0
1274,'2018/07/15 14:41:59:751',14,-3293007,-3424335,-3621712,-3950420,-4476506,-4937054,-5397344,-5792101,-5923944,-6384496,-3819348,-4477277,-4937570,-5397607,-5923949,-6384241,-6910326,-6187372,-6253165,-6385780,-6187377,-9147292,-12501446,-14540254,-14804197,-14146013,-13553620,-12106945,-6713715,-6713972,-6976119,-9869985,-11712190,-15461355,-15987700,-15724786,-14672870,-14606817,-8292232,-6977402,-6976122,-10132643,-11251641,-15395562,-15790320,-16119285,-16250873,-15527150,-10003622,-8361110,-6252400,-9343897,-11450046,-7376277,-9940910,-12767951,-16053749,-15856371,-13883867,-12766670,-6121328,-8949397,-11449791,-8822699,-6391444,-8298405,-10466739,-9020324,-9479850,-14080989,-8226189,-5200229,-9279138,-12108749,-11517639,-8427687,-9874096,-13358548,-12635083,-10400180,-8883863,-4871523,-7830920,-6318974,-7634828,-9805734,-14343648,-14541539,-6324110,-5339269,-10002345,-6976385,-6779267,-5990270,-8753313,-11647170,-13883358,-14212579,-12307155,-11387337,0
1275,'2018/07/15 14:41:59:785',14,-3293007,-3424335,-3621712,-3950420,-4476506,-4937054,-5397344,-5792101,-5923944,-6384496,-3819348,-4477277,-4937570,-5397607,-5923949,-6384241,-6910326,-6187372,-6253165,-6385780,-6187377,-9147292,-12501446,-14540254,-14804197,-14146013,-13553620,-12106945,-6713715,-6713972,-6976119,-9869985,-11712190,-15461355,-15987700,-15724786,-14672870,-14606817,-8292232,-6977402,-6976122,-10132643,-11251641,-15395562,-15790320,-16119285,-16250873,-15527150,-10003622,-8361110,-6252400,-9343897,-11450046,-7376277,-9940910,-12767951,-16053749,-15856371,-13883867,-12766670,-6121328,-8949397,-11449791,-8822699,-6391444,-8298405,-10466739,-9020324,-9479850,-14080989,-8226189,-5200229,-9279138,-12108749,-11517639,-8427687,-9874096,-13358548,-12635083,-10400180,-8883863,-4871523,-7830920,-6318974,-7634828,-9805734,-14343648,-14541539,-6324110,-5339269,-10002345,-6976385,-6779267,-5990270,-8753313,-11647170,-13883358,-14212579,-12307155,-11387337,0
1276,'2018/07/15 14:41:59:819',14,-3227470,-3358798,-3621712,-3950420,-4410969,-4937053,-5331808,-5726564,-5923943,-6384495,-3753811,-4477276,-4937570,-5397862,-5989741,-6384241,-6910581,-6187371,-6253164,-6385779,-6187376,-9147291,-12567237,-14606046,-14804453,-14146525,-13553619,-12172992,-6713715,-6713971,-7041911,-9804191,-11777981,-15461353,-15987955,-15790577,-14672870,-14606816,-8292232,-6977401,-6910585,-10132898,-11251641,-15395561,-15790574,-16119540,-16316664,-15592941,-10003621,-8361110,-6252399,-9343895,-11450301,-7310740,-9875373,-12768205,-16053748,-15921906,-13883865,-12701133,-6121328,-8883860,-11450045,-8954283,-6325907,-8298404,-10466737,-9020579,-9414312,-14015451,-8226444,-5200228,-9213600,-12043210,-11452101,-8361894,-9808559,-13293010,-12700875,-10465972,-8884118,-4871523,-7830919,-6318973,-7634827,-9805733,-14343903,-14476001,-6258573,-5273475,-10002343,-6976640,-6845058,-6055805,-8753312,-11647424,-13818076,-14147040,-12176080,-11321798,0
1277,'2018/07/15 14:41:59:852',14,-3227470,-3358798,-3621712,-3950420,-4410969,-4937053,-5331808,-5726564,-5923943,-6384495,-3753811,-4477276,-4937570,-5397862,-5989741,-6384241,-6910581,-6187371,-6253164,-6385779,-6187376,-9147291,-12567237,-14606046,-14804453,-14146525,-13553619,-12172992,-6713715,-6713971,-7041911,-9804191,-11777981,-15461353,-15987955,-15790577,-14672870,-14606816,-8292232,-6977401,-6910585,-10132898,-11251641,-15395561,-15790574,-16119540,-16316664,-15592941,-10003621,-8361110,-6252399,-9343895,-11450301,-7310740,-9875373,-12768205,-16053748,-15921906,-13883865,-12701133,-6121328,-8883860,-11450045,-8954283,-6325907,-8298404,-10466737,-9020579,-9414312,-14015451,-8226444,-5200228,-9213600,-12043210,-11452101,-8361894,-9808559,-13293010,-12700875,-10465972,-8884118,-4871523,-7830919,-6318973,-7634827,-9805733,-14343903,-14476001,-6258573,-5273475,-10002343,-6976640,-6845058,-6055805,-8753312,-11647424,-13818076,-14147040,-12176080,-11321798,0
1278,'2018/07/15 14:41:59:886',14,-3227470,-3358798,-3621712,-3950420,-4476505,-4937053,-5331807,-5726564,-5923943,-6384495,-3819347,-4542812,-5069155,-5463655,-6055534,-6450033,-6976374,-6187371,-6253164,-6385779,-6384754,-9213083,-12698823,-14606302,-14869989,-14211804,-13619410,-12106942,-6713714,-6713971,-6976117,-10001570,-11975103,-15527145,-16053491,-15790577,-14738661,-14475230,-8292231,-6977401,-7041914,-10198434,-11383482,-15395816,-15856110,-16185076,-16316664,-15395818,-10003620,-8361109,-6318191,-9475225,-11450044,-7310739,-9941165,-12965327,-16119540,-15921905,-13818328,-12766668,-6055534,-9015189,-11515581,-8822697,-6325906,-8298404,-10532273,-9020322,-9479848,-14212572,-8094858,-5200228,-9345186,-12042953,-11386307,-8230564,-9874094,-13292753,-12635338,-10597557,-8818325,-4871522,-7765127,-6318972,-7634827,-9871525,-14409695,-14410208,-6061194,-5273474,-10068135,-7042433,-6647680,-6121597,-8884640,-11713216,-13883611,-14212575,-11978701,-11256005,0
1279,'2018/07/15 14:41:59:920',14,-3227470,-3358798,-3621712,-3950420,-4476505,-4937053,-5331807,-5726564,-5923943,-6384495,-3819347,-4542812,-5069155,-5463655,-6055534,-6450033,-6976374,-6187371,-6253164,-6385779,-6384754,-9213083,-12698823,-14606302,-14869989,-14211804,-13619410,-12106942,-6713714,-6713971,-6976117,-10001570,-11975103,-15527145,-16053491,-15790577,-14738661,-14475230,-8292231,-6977401,-7041914,-10198434,-11383482,-15395816,-15856110,-16185076,-16316664,-15395818,-10003620,-8361109,-6318191,-9475225,-11450044,-7310739,-9941165,-12965327,-16119540,-15921905,-13818328,-12766668,-6055534,-9015189,-11515581,-8822697,-6325906,-8298404,-10532273,-9020322,-9479848,-14212572,-8094858,-5200228,-9345186,-12042953,-11386307,-8230564,-9874094,-13292753,-12635338,-10597557,-8818325,-4871522,-7765127,-6318972,-7634827,-9871525,-14409695,-14410208,-6061194,-5273474,-10068135,-7042433,-6647680,-6121597,-8884640,-11713216,-13883611,-14212575,-11978701,-11256005,0
1280,'2018/07/15 14:41:59:953',14,-3227469,-3358798,-3621712,-3950419,-4476505,-4937052,-5331807,-5726564,-5858407,-6384494,-3819347,-4543068,-5069155,-5529191,-6055534,-6450033,-6976374,-6187370,-6253164,-6385778,-6450547,-9213083,-12764615,-14606302,-14869989,-14212060,-13619410,-12106942,-6713714,-6713971,-6976117,-10067362,-12040896,-15527145,-16053491,-15790577,-14738661,-14475486,-8292231,-6977656,-7042170,-10198691,-11449275,-15461353,-15856110,-16185076,-16316664,-15395819,-10003620,-8361109,-6318191,-9541017,-11384507,-7442068,-10072750,-13096656,-16185076,-15921905,-13883864,-12766668,-5989742,-9080981,-11450045,-8625575,-6325906,-8298660,-10598065,-9020322,-9414055,-14147036,-8029065,-5200228,-9410722,-12174538,-11386307,-8230307,-9808301,-13161424,-12766667,-10728886,-8818324,-4871522,-7765383,-6318972,-7634827,-9937061,-14475231,-14475744,-6126986,-5207682,-10068134,-7107969,-6713216,-6121853,-8884896,-11778752,-13949147,-14212575,-11978700,-11190211,0
1281,'2018/07/15 14:41:59:986',14,-3227469,-3358798,-3621712,-3950419,-4476505,-4937052,-5331807,-5726564,-5858407,-6384494,-3819347,-4543068,-5069155,-5529191,-6055534,-6450033,-6976374,-6187370,-6253164,-6385778,-6450547,-9213083,-12764615,-14606302,-14869989,-14212060,-13619410,-12106942,-6713714,-6713971,-6976117,-10067362,-12040896,-15527145,-16053491,-15790577,-14738661,-14475486,-8292231,-6977656,-7042170,-10198691,-11449275,-15461353,-15856110,-16185076,-16316664,-15395819,-10003620,-8361109,-6318191,-9541017,-11384507,-7442068,-10072750,-13096656,-16185076,-15921905,-13883864,-12766668,-5989742,-9080981,-11450045,-8625575,-6325906,-8298660,-10598065,-9020322,-9414055,-14147036,-8029065,-5200228,-9410722,-12174538,-11386307,-8230307,-9808301,-13161424,-12766667,-10728886,-8818324,-4871522,-7765383,-6318972,-7634827,-9937061,-14475231,-14475744,-6126986,-5207682,-10068134,-7107969,-6713216,-6121853,-8884896,-11778752,-13949147,-14212575,-11978700,-11190211,0
1282,'2018/07/15 14:42:00:020',14,-3227469,-3358798,-3621712,-3950675,-4476505,-4937052,-5331807,-5792099,-5923943,-6384750,-3819347,-4543069,-5134947,-5529448,-6121326,-6450033,-7041910,-6187370,-6253164,-6320243,-6647669,-9147548,-13027530,-14671838,-14869989,-14211804,-13619666,-11909820,-6713713,-6713971,-6844531,-10199205,-12304066,-15527402,-16053491,-15790577,-14738661,-14343643,-8292230,-6977657,-7173499,-10198691,-11712189,-15527145,-15856366,-16185076,-16316664,-15264232,-10003619,-8361365,-6383984,-9672603,-11187385,-7573653,-10269872,-13359571,-16185333,-15921905,-13818327,-12832460,-5923949,-9212567,-11384252,-8165539,-6391698,-8429988,-10663858,-8954785,-9479848,-14278365,-7831686,-5331813,-9542564,-12306123,-11320770,-8230563,-9874094,-13227216,-12700874,-10728886,-8752531,-4871522,-7765383,-6384765,-7700620,-10003110,-14541024,-14475744,-6061193,-5207681,-10068134,-7173761,-6516093,-6121854,-8950689,-11844544,-13949403,-14212575,-11978444,-11190212,0
1283,'2018/07/15 14:42:00:053',14,-3227469,-3358798,-3621712,-3950675,-4476505,-4937052,-5331807,-5792099,-5923943,-6384750,-3819347,-4543069,-5134947,-5529448,-6121326,-6450033,-7041910,-6187370,-6253164,-6320243,-6647669,-9147548,-13027530,-14671838,-14869989,-14211804,-13619666,-11909820,-6713713,-6713971,-6844531,-10199205,-12304066,-15527402,-16053491,-15790577,-14738661,-14343643,-8292230,-6977657,-7173499,-10198691,-11712189,-15527145,-15856366,-16185076,-16316664,-15264232,-10003619,-8361365,-6383984,-9672603,-11187385,-7573653,-10269872,-13359571,-16185333,-15921905,-13818327,-12832460,-5923949,-9212567,-11384252,-8165539,-6391698,-8429988,-10663858,-8954785,-9479848,-14278365,-7831686,-5331813,-9542564,-12306123,-11320770,-8230563,-9874094,-13227216,-12700874,-10728886,-8752531,-4871522,-7765383,-6384765,-7700620,-10003110,-14541024,-14475744,-6061193,-5207681,-10068134,-7173761,-6516093,-6121854,-8950689,-11844544,-13949403,-14212575,-11978444,-11190212,0
